,label,prob,cleaned_tweet,tweet_id,racist
721,hateful,tensor(0.9918),rt low key miss you bitches,1001015841,0
722,hateful,tensor(0.9697),what hoes do have tbh on the highest of keys same,1001001959,0
723,not-hateful,tensor(0.9003),just saw crow gallop across the road mmkay wut,1001012462,0
724,hateful,tensor(0.9910),fuck lame nigga than you lame bitch,1001009484,1
725,hateful,tensor(0.9698),what is partial tsa pre check nigga either have it or do not they making up stuff here,8.83E+17,0
726,hateful,tensor(0.9643),kitten im so shut the fuck up rocky typos shorter than jojo siwa,9036,0
727,hateful,tensor(0.9805),rt not saying she hoe but she been on more wieners than heinz ketchup,1001015918,0
728,not-hateful,tensor(0.8117),accused murderers racist facebook group too offensive for jury lawyer argues there is genuine risk that the emotions of the jury concerning the cartoon images the text message survey and the facebook posting will be excited to irrational behavior,9.95E+17,0
729,hateful,tensor(0.9879),whoever hit my sisters car then drove off last night you are broke ass bitch and we about to catch ur stupid ass enjoy that hit and run,5137,1
730,not-hateful,tensor(0.9861),us navy seal which killed osama wrote book it tells how this specialforces work today,3864,0
731,not-hateful,tensor(0.9999),insane racism that is disservice to the actually vulnerable people living in our country,9.82E+17,0
732,hateful,tensor(0.9920),going thru it my bitch ain even my bitch she let the whole team hit,1001011568,0
733,hateful,tensor(0.9825),bitch be starting lmao sis do what you preach speak for your fucking self you fucking cunt,8711,1
734,hateful,tensor(0.9933),rt yo bitch,1001017276,0
735,hateful,tensor(0.9970),lol got these niggas choosing,6.72394E+17,0
736,not-hateful,tensor(0.7542),no millions of americans have lost jobs to illegal immigrants for reasons they work for less often for cash and are more reliable sought out by employers asylum seekers are trying to excape violence want to assim,3577,1
737,not-hateful,tensor(0.9996),on the way to islamoradafishcompany for some dinner and fun times,7.11696E+17,0
738,not-hateful,tensor(0.9923),hotel robbery the suspect was described by police as white man who is possibly homeless he had long beard is armed with knife,8.57E+17,0
739,hateful,tensor(0.9018),ugh bitch love you that your just simply flawless remember when you cute peice of your hair hella short,1001000982,0
740,not-hateful,tensor(0.9695),haha why am guessing right where hyoyeon is like looking her clothes ny not cold asian country not cold just australia summer cold,9.06E+17,0
741,hateful,tensor(0.9892),these hoes crazy yo,1001022254,0
742,not-hateful,tensor(0.9897),news from syria wurde gerade verffentlicht vielen dank an syria isis,3416,0
743,hateful,tensor(0.9724),so ur fag,1001005970,0
744,hateful,tensor(0.9843),eat lot of protein eat lot of pussy mattietrumpstipsforabetterlife eat the whole ass,1001001440,0
745,hateful,tensor(0.9870),you are beyond retarded,1001023731,0
746,hateful,tensor(0.9828),you just twitter hoe,1001023821,0
747,hateful,tensor(0.9801),hah and ppl had the audacity to make fun of this niggas voice shiiiet not me lol,9.15E+17,0
748,hateful,tensor(0.9958),rt white bitches win again smh fucking hate you,1001019639,0
749,not-hateful,tensor(0.8334),rt bird that courts females by building beautiful nest with bright objects wildlife http,1001015284,0
750,not-hateful,tensor(0.7919),you re not man if you refer to every girl as bitch,1001000158,0
751,hateful,tensor(0.9857),do not like niggas saying can not around me,8.74E+17,0
752,hateful,tensor(0.8937),niggas they all in they feelings,8.35E+17,0
753,hateful,tensor(0.9893),treatin yo hoe like she yo bestfriend like thats wifey,1001022732,0
754,hateful,tensor(0.9940),omg bruh said this bitch look like female jb smoove lmao,1001013939,0
755,hateful,tensor(0.5079),so migrants illegally sneaking into the usa can not expect to remain with their kids duh they are not walking into mall but different sovereign country which needs to end the influx buildthatwall,2205,1
756,hateful,tensor(0.9971),white people do cartwheels off story buildings but lock their doors when they see black people walking by,8.53E+17,1
757,hateful,tensor(0.8045),you tough lil nigga,9.92E+17,0
758,hateful,tensor(0.9798),ll give gs nigga if you leave me alone,9.40E+17,0
759,hateful,tensor(0.8645),real nigga home what cracking,8.48E+17,0
760,hateful,tensor(0.9904),bitch do not want yo fat ass following me hoe,1001004216,0
761,hateful,tensor(0.9880),the emoji use when flirting wit bitches,1001022011,0
762,not-hateful,tensor(0.6565),to whom other hysterical men sure to women who are the keepers of logic and reason hardly they,8107,0
763,not-hateful,tensor(0.9975),the bird is the word esurancesave,1001021984,0
764,not-hateful,tensor(0.8020),may the bird of paradise fly up your nose may an elephant caress you with his toes may your wife have runners,1001013097,0
765,hateful,tensor(0.9696),this account is so incredibly retarded,1001002582,0
766,hateful,tensor(0.9917),all deses bitches know that you re my nigga,1001007799,0
767,not-hateful,tensor(0.8096),rt part of my cousin danny yankee swap pretty hilarious very clever and very danny,1001015034,0
768,hateful,tensor(0.9615),this is the perfect insult because women are bad hysterical women are the worst kind of bad thing the dems are being insulted by woman which is humiliating because women are very bad perfect insult by perfect lady though thats impossible because ladies are bad,19144,1
769,hateful,tensor(0.9051),pjnet keep telling yourself no islamic issue muslims arrested throwing christians in sea,5.891E+17,1
770,not-hateful,tensor(0.9179),maybe baylee ann tater pud nurse fester charlie chainsaws mama rot should be their own team next time in punishermax,1001005947,0
771,hateful,tensor(0.8543),rt when kennies angry he talks like ghetto black man and really do not even think he notices hahahahahahaha laughing,1001019819,1
772,hateful,tensor(0.9848),rt when his hoes thought it was over,1001020538,0
773,hateful,tensor(0.9803),need bitch to drop it down for me lol,1001011057,0
774,not-hateful,tensor(0.8543),racist is white person who does not grovel about the sins of past people who have the same skin tone,8.19E+17,0
775,hateful,tensor(0.9897),niggas be hurtin,6.84601E+17,0
776,hateful,tensor(0.9979),literally asked this man about ripple the other day and he said no smh can trust niggas,9.39E+17,0
777,not-hateful,tensor(0.7684),candace owens is real feminist she cares about women issues well except victims of sexual assault and rape oh and trans women and immigrant women mothers who children have been kidnapped by the government but yeah she care about women issues,1684,0
778,not-hateful,tensor(0.9711),rt us army removes negro as official reference to black people after public outrage,1001017390,0
779,hateful,tensor(0.9841),so yall hoes still surfboard in the tub or nah,1001021445,0
780,hateful,tensor(0.9637),go eat bear shit you fuckin yokel,1001003786,0
781,not-hateful,tensor(0.9621),drunk trash trashed wasted the draught horse,1001000848,0
782,hateful,tensor(0.9981),if your house door was locked but at midnight your neighbor opened the door for some muslims to come inside and take your stuff rape your wife and beat you nearly to death would you still think your neighbor was nice guy,12866622_1,1
783,hateful,tensor(0.9783),ayyyy see hillary that my motherfucking nigga,9.25E+17,0
784,not-hateful,tensor(0.8218),rt dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in,1001019655,0
785,not-hateful,tensor(0.8266),took his time and touched on so many different points on his verse the deadbeat dad and the whole blackface jim crow photoshoot gotta come with the heat on this one no more back and forth end this we waiting fortheculture,1.00E+18,0
786,hateful,tensor(0.9521),havent seen one lib stand up against islams treatment of women,9.63E+17,0
787,hateful,tensor(0.7689),you spelt penis wrong,7540,0
788,hateful,tensor(0.9911),drops tm and you pussy boys aint ready for the slappings in my park by me an pull up lil niggas,9102,0
789,hateful,tensor(0.9834),when he makes his wcw his hoes favorite it,1001001547,0
790,hateful,tensor(0.9918),could not find the regular one faggot,1001002988,0
791,not-hateful,tensor(0.7803),do the nation favor and admit that you re racist who wants to live in white utopia we all know it,8.33E+17,1
792,not-hateful,tensor(0.9954),spicy deliciousness spicy asian collard green wraps cravetasteeat foodiecitynetwork recipe,9.11E+17,0
793,not-hateful,tensor(0.5524),yeah do the right thing and vote for the sweden democrats sweden for swedes not rd world rapefugee terrorists makeswedengreatagain,1899,1
794,hateful,tensor(0.9743),im just sarcastic lil bitch who loves to sleep and eat,1001001753,0
795,hateful,tensor(0.9930),wagwuan bitches,1001022922,0
796,hateful,tensor(0.9797),turn cassey to nasty hoe rihanna to classy hoe,1001011280,0
797,hateful,tensor(0.7405),freshman need to go back to the junior high before nigga start catching charges,5.91609E+17,0
798,not-hateful,tensor(0.9998),why you getting so hysterical,9140,0
799,hateful,tensor(0.9432),but they only talk on twitter bc pussies in real life,1001008491,0
800,hateful,tensor(0.9158),its fucked what happened and what went down you were one of the realist niggas in that school tho,5.90688E+17,0
801,hateful,tensor(0.9579),mya year old senior weird taste in men likes white boys like dumbass lightskin,8.31E+17,1
802,hateful,tensor(0.9844),remember when niggas was saying dis dick,5.90743E+17,0
803,not-hateful,tensor(0.9741),mandarin oriental hotel las vegas twist line cook lasvegas nv hospitality job,7.16779E+17,0
804,hateful,tensor(0.9925),boy leave me alone nah all some culture vultures ohio against the world ass niggas,7.21458E+17,0
805,not-hateful,tensor(0.5543),you need to tell this to elinersson who is busy protesting the deportation of afghans out of sweden these sjw never protest the invasions into middle east yet they want to bring all the refugees in something seriously wrong in their,3015,0
806,hateful,tensor(0.7988),rt whiteculture thinking weave is ratchet and ghetto while extensions are perfectly fine,1001014485,0
807,hateful,tensor(0.9911),who told this midget hoe to start stripping,1001023300,0
808,hateful,tensor(0.9953),honestly all them lil niggas look alike so had to do my googles cuz idk who is who,1.01E+18,0
809,not-hateful,tensor(0.9969),holyspirit god still share his secrets amos blessings jesus,1001002353,0
810,not-hateful,tensor(0.9996),got it thanks hun ima text,1001005018,0
811,not-hateful,tensor(0.7316),the holocaust never existed except in the minds of the people who believed it,30733649_1,1
812,not-hateful,tensor(0.9982),at some point we need to discuss how delicious the vegan brownie from on st tastes,1001002331,0
813,hateful,tensor(0.9901),told that chick tell the truth if you the realest bitch ever met then show me some proof,1001011271,0
814,hateful,tensor(0.6055),the word nigga is to white people as the word bitch is to men,9.89E+17,0
815,not-hateful,tensor(0.9999),corbyn ready to take over task of negotiating brexit,1086,0
816,not-hateful,tensor(0.9998),she also is extremely smart in arabic and even tho grew up around the language she probably knows more than me and helped me greatly in arabic iconic,9.97E+17,0
817,not-hateful,tensor(0.9572),what the pho coffee and tea on that pho flow though pho vietnamesefood hottea icedlatte,5.92492E+17,0
